0,1,2,3,4,5
"CL 34 B 12A 56, RIOHACHA",11.528560425447603,-72.91205375012754,9,,
"CL 34 B 29 B 04, CALI",3.4265335866634197,-76.50887736155151,9,,
"CL 34 B 3 33, IBAGUÉ",4.431202332486723,-75.22202837829516,9,,
"CL 34 B 50 A 45, ITAGÜÍ",6.166461988148312,-75.62129307349866,9,,
"CL 34 B 53 34, ITAGÜÍ",6.167895385631216,-75.62270571396559,9,,
"CL 34 B 6E 31, PALMIRA",3.5314550011099612,-76.31704501636189,9,,
"CL 34 B KR 50A 45, ITAGÜÍ",6.17081499480215,-75.61295999475428,9,,
"CL 34 B N 105 B 48, MEDELLÍN",6.245719757090204,-75.62106848247586,9,,
"CL 34 B No 29 32, MEDELLÍN",6.231744502065292,-75.55788445075959,9,,
"CL 34 B SUR 3 15, BOGOTÁ, D.C.",4.561620007530607,-74.09754002191943,9,,
"CL 34 B SUR 3A 27, BOGOTÁ, D.C.",4.561639998369685,-74.0976499924891,9,,
"CL 34 B SUR 91 38, BOGOTÁ, D.C.",4.643969985024995,-74.1678800313584,9,,
"CL 34 BIS SUR 95A 50, BOGOTÁ, D.C.",4.648959983442424,-74.17084999111054,9,,
"CL 34 BIS 12 71, BOGOTÁ, D.C.",4.615827487457494,-74.09747186850976,9,,
"CL 34 BIS SUR 12 71, BOGOTÁ, D.C.",4.566989999528502,-74.10873003029671,9,4.6366841,-74.1613836
"CL 34 BIS SUR 86 F 25, BOGOTÁ, D.C.",4.637510010338161,-74.16217002745819,9,,
"CL 34 BIS SUR 86F 27, BOGOTÁ, D.C.",4.63753000117724,-74.16218000192296,9,,
"CL 34 BIS SUR 94A 70, BOGOTÁ, D.C.",4.567794263798746,-74.10406457969157,9,,
"CL 34 BIS SUR 95 A 70, BOGOTÁ, D.C.",4.649579992820307,-74.1714099860617,9,,
"CL 34 BIS SUR 95A 50, BOGOTÁ, D.C.",4.648959983442424,-74.17084999111054,9,,
